Магазин,Файл,Дата заказа,Товар,Количество,Единица,Вес единицы,Цена за единицу (BYN),Итого (BYN)
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Мак.изд""PASTA ZARA"" (№80,в/с) 500г",2.0,г,500.0,4.59,9.18
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Салат""АЙСБЕРГ""1кг",1.276,кг,1.0,7.19,9.17
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Лапша б/п""ДОШ.ЧАН РАМЕН""(припр/гов)120г",3.0,г,120.0,3.05,9.15
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Бекон св.""ДА ЯЕЧНI""(с/к,мс,ивак)220г",1.0,г,220.0,8.09,8.09
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Сырок тв.гл.""МОЛ.СТРАНА""23%(ваниль)45г",8.0,г,45.0,1.0,8.0
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Бекон с/к ""ОСТАНКИНО""(с/н, в/у) 180г",1.0,г,180.0,7.85,7.85
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Колбаса вар.""С ТЕЛЯТИНОЙ""(в/с,мс,мб)650г",1.0,г,650.0,7.75,7.75
edostavka,Check-000031.pdf,2025-06-05 07:56:35,Пирожное эклер 80г,4.0,г,80.0,1.85,7.4
edostavka,Check-000031.pdf,2025-06-05 07:56:35,Огурец колючий (ФХ) РБ 1кг,0.987,кг,1.0,7.39,7.29
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Масло подсол""ЗОЛОТАЯ СЕМЕЧКА""(раф)1л",1.0,л,1.0,7.15,7.15
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Мука пшен.""ЛИДСКАЯ""(М54-28 в/с)2кг",2.0,кг,,3.55,7.1
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Капуста кваш.(тмин/мор,ПЭТ,ведр.фас.)1кг",1.0,кг,1.0,6.35,6.35
edostavka,Check-000031.pdf,2025-06-05 07:56:35,Зефир бело-розовый 200г,2.0,г,200.0,2.69,5.38
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Крабовое мясо ""ВИЧИ"" (охлажд) 200 г",1.0,г,200.0,5.05,5.05
edostavka,Check-000031.pdf,2025-06-05 07:56:35,Чай черный листовой 100г,1.0,г,100.0,4.99,4.99
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Сосиски""МОРТАДЕЛЛИЯ""(в/с,ц/б,иг)320г",1.0,г,320.0,4.71,4.71
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Салат""ФУНЧОЗА ПО-КОРЕЙСК""(с грибами)150г",1.0,г,150.0,3.29,3.29
edostavka,Check-000031.pdf,2025-06-05 07:56:35,Груша Конференция 1кг,0.409,кг,1.0,7.99,3.27
edostavka,Check-000031.pdf,2025-06-05 07:56:35,Соль морская 1кг,0.664,кг,1.0,4.39,2.91
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Лаваш (тонкий бездр.,прямоуг.)300г",1.0,г,300.0,2.65,2.65
edostavka,Check-000031.pdf,2025-06-05 07:56:35,Лук зеленый(свежий)70 г,1.0,г,70.0,2.59,2.59
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Хлеб""БОРОДИНСКИЙ ЛЮКС""(уп,нар)МХП4 0.4кг",1.0,кг,0.4,2.12,2.12
edostavka,Check-000031.pdf,2025-06-05 07:56:35,Петрушка (свежая) 50 г,1.0,г,50.0,1.99,1.99
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Укроп""АЛЛИГАТОР""(Сидорова Беларусь)70г",1.0,г,70.0,1.89,1.89
edostavka,Check-000031.pdf,2025-06-05 07:56:35,Молоко 2.5% 1л,0.634,л,1.0,2.89,1.83
edostavka,Check-000031.pdf,2025-06-05 07:56:35,"Лапша б/п""BIGBON""(куриц/сальса)РФ75г",1.0,г,75.0,1.65,1.65
edostavka,Check-000031.pdf,2025-06-05 07:56:35,Лук репчатый (урожай 2025) 1 кг,0.476,кг,1.0,2.69,1.28
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Фасоль конс.""MIKADO""(с овощами)530 г",2.0,г,530.0,6.72,13.44
edostavka,Check-000032.pdf,2025-06-12 08:02:09,Куриное бедро 1кг,1.338,кг,1.0,9.49,12.7
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,3.1,12.4
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Масло сл/сл""КЛЕЦКАЯ КРЫН""82.5%(н/с)200г",2.0,г,200.0,5.84,11.68
edostavka,Check-000032.pdf,2025-06-12 08:02:09,Каша молочная 250г,3.0,г,250.0,3.85,11.55
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Колбаса с/в""ПАРМА""(м/пт,порц,сал)180г",1.0,г,180.0,10.99,10.99
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Масло сл/сл""СЛАВ.ТРАДИЦИИ""82.5%,180г",2.0,г,180.0,5.32,10.64
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Крабовое мясо ""ВИЧИ"" (охлажд) 200 г",2.0,г,200.0,5.05,10.1
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Масло сл/сл""ЗДРАВУШКА""82.5%(н/с)180г",2.0,г,180.0,4.93,9.86
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Майонез""МАХЕЕВЪ""(переп.яйц,/п50.5%)770г",1.0,г,770.0,8.35,8.35
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Майонез""МАХЕЕВЪ""(Оливков,ср/к 50.5%)770г",1.0,г,770.0,8.35,8.35
edostavka,Check-000032.pdf,2025-06-12 08:02:09,Мука пшеничная 2кг,2.732,кг,2.0,2.99,8.17
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Салат""АЙСБЕРГ""1кг",1.276,кг,1.0,6.39,8.15
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Колбаса с/в""ПРАЖСКАЯ""(экс,игаз,мб)180г",1.0,г,180.0,7.75,7.75
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Кетчуп""МАХЕЕВЪ""(шашлычный)700г",1.0,г,700.0,7.65,7.65
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Фасоль конс.""MIKADO""(печен)530г",1.0,г,530.0,6.72,6.72
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Капуста кваш.(тмин/мор,ПЭТ,ведр.фас.)1кг",1.0,кг,1.0,6.35,6.35
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Сырок тв.гл.""МОЛ.СТРАНА""23%(ваниль)45г",6.0,г,45.0,1.05,6.3
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Лапша б/п""ДОШ.ЧАН РАМЕН""(припр/гов)120г",2.0,г,120.0,3.05,6.1
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",2.0,л,1.0,3.04,6.08
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Шоколад""СПАРТАК""(dark горьк,с фундук)90г",1.0,г,90.0,5.41,5.41
edostavka,Check-000032.pdf,2025-06-12 08:02:09,"Фасоль конс.""ПР.АППЕТ.""(крас т/с)425г",2.0,г,425.0,2.65,5.3
edostavka,Check-000032.pdf,2025-06-12 08:02:09,Пюре фруктовое 185г,3.0,г,185.0,1.67,5.01
edostavka,Check-000032.pdf,2025-06-12 08:02:09,Масло подсолнечное 1л,0.595,л,1.0,5.49,3.27
edostavka,Check-000032.pdf,2025-06-12 08:02:09,Рис круглозерный 800г,1.0,г,800.0,3.03,3.03
edostavka,Check-000032.pdf,2025-06-12 08:02:09,Апельсин 1кг,0.574,кг,1.0,4.29,2.46
edostavka,Check-000032.pdf,2025-06-12 08:02:09,Лук репчатый (урожай 2025) 1 кг,0.464,кг,1.0,2.69,1.25
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Яйцо куриное ""OMEGGA3"" (С-2, 10 шт)",4.0,шт,10.0,3.73,14.92
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Фасоль конс.""MIKADO""(с овощами)530 г",2.0,г,530.0,6.72,13.44
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Треска филе 500г,1.0,г,500.0,12.99,12.99
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,3.1,12.4
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Творог 9% 200г,5.0,г,200.0,2.37,11.85
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Огурец колючий (ФХ) РБ 1кг,1.462,кг,1.0,7.79,11.39
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Колбаса с/в""ПАРМА""(м/пт,порц,сал)180г",1.0,г,180.0,10.99,10.99
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Салат ""ГРИБЫ ШИИТАКЕ С МОРКОВЬЮ"" 150г",2.0,г,150.0,5.19,10.38
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Сосиски""МОРТАДЕЛЛИЯ""(в/с,ц/б,иг)320г",2.0,г,320.0,4.71,9.42
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Картофель молодой(урожай 2025) 1кг,2.448,кг,1.0,3.83,9.38
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Фарш из филе цып.со шпик.""НЕЖН""(зам)500г",1.0,г,500.0,8.89,8.89
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Вареники""БАБУШКА АНЯ""(с творогом)430г",2.0,г,430.0,4.35,8.7
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Колбаса вар.""С ТЕЛЯТИНОЙ""(в/с,мс,мб)650г",1.0,г,650.0,7.75,7.75
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Колбаса с/в""ПРАЖСКАЯ""(экс,игаз,мб)180г",1.0,г,180.0,7.75,7.75
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Зелень (укроп/петрушка) 100г,3.0,г,100.0,2.49,7.47
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Гречневая крупа 900г,3.0,г,900.0,2.35,7.05
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Апельсин 1кг,1.158,кг,1.0,5.99,6.94
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",2.0,л,1.0,3.04,6.08
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Пюре""ТОПТЫШКА""(ябл/банан)190г",4.0,г,190.0,1.41,5.64
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Пюре""ТОПТЫШКА""(яблоко,груша,перcик) 190г",4.0,г,190.0,1.41,5.64
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Пюре""ТОПТЫШКА""(яблоко/малина,с сах)190г",4.0,г,190.0,1.41,5.64
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Йогурт""TEOS""2%(греческ,злак/кл.льна)250г",2.0,г,250.0,2.64,5.28
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Картофель мытый 1кг,2.079,кг,1.0,2.49,5.18
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Зубная паста 100мл,1.036,л,0.1,3.99,4.13
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Печенье""СЛОДЫЧ""(Мариэрта)430г",1.0,г,430.0,3.97,3.97
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Пюре""ТОПТЫШКА""(ябл,перс,голуб)190г",2.0,г,190.0,1.89,3.78
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Пюре""ТОПТЫШКА""(ябл.бан.малин.вишн.)190г",2.0,г,190.0,1.58,3.16
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Пюре""ТОПТЫШКА""(персик/ябл/банан)190г",2.0,г,190.0,1.42,2.84
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Пюре""ТОПТЫШКА""(груша/яблоко,с 6мес.)190г",2.0,г,,1.42,2.84
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Соль поваренная 1кг,2.254,кг,1.0,0.99,2.23
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Батон нарез.""ДЛЯ ВАШЕЙ СЕМЬИ""(в/с)500г",1.0,г,500.0,2.12,2.12
edostavka,Check-000033.pdf,2025-06-18 20:49:34,"Хлеб""БОРОДИНСКИЙ ЛЮКС""(уп,нар)МХП4 0.4кг",1.0,кг,0.4,2.12,2.12
edostavka,Check-000033.pdf,2025-06-18 20:49:34,Свекла 1кг,1.02,кг,1.0,1.75,1.79
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Сахар-песок (фасованный)Городея 1кг,5.0,кг,1.0,2.69,13.45
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,3.1,12.4
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Салат Айсберг 1кг,1.193,кг,1.0,8.99,10.73
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Чай черный листовой 100г,2.0,г,100.0,4.99,9.98
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Сливочное масло 72.5% 180г,2.0,г,180.0,4.85,9.7
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Бекон с/к ""ОСТАНКИНО""(с/н, в/у) 180г",1.0,г,180.0,9.29,9.29
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Мак.изд""PASTA ZARA"" (№80,в/с) 500г",2.0,г,500.0,4.6,9.2
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Кабачок 1кг,1.503,кг,1.0,5.59,8.4
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Набор пирожных""ПРОФИТРОЛИ""(вар.сгущ)225г",1.0,г,225.0,7.25,7.25
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Редис красный 1 кг,1.177,кг,1.0,5.99,7.05
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Фасоль с овощами ""GUSTO"" 430 г",2.0,г,430.0,3.46,6.92
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Печенье""ЛЮБЯТОВО""(шоколадное)365г",1.0,г,365.0,6.45,6.45
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Лапша б/п""ДОШ.ЧАН РАМЕН""(припр/гов)120г",2.0,г,120.0,3.05,6.1
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",2.0,л,1.0,3.04,6.08
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Капуста кваш.(с морк.,ПЭТ,ведро,ФХ)1кг",1.0,кг,1.0,5.89,5.89
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Вафли""ВОСТОЧНЫЕ""(микс)210г",1.0,г,210.0,5.83,5.83
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Салат""АЙСБЕРГ""1кг",0.678,кг,1.0,8.59,5.82
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Сливочное масло 82.5% 180г,1.0,г,180.0,5.61,5.61
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Сыр твердый 45% 200г,1.0,г,200.0,5.41,5.41
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Консервы горошек 425мл,1.364,л,0.425,3.44,4.69
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Томат сливка (Беларусь)1кг,0.561,кг,1.0,7.89,4.43
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Арахис""НИКИТИН""(жареный)200г",1.0,г,200.0,4.39,4.39
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Печенье""СЛОДЫЧ""(Мариэрта)430г",1.0,г,430.0,3.97,3.97
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Огурец колючий (ФХ) РБ 1кг,0.482,кг,1.0,7.79,3.75
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Капуста белокочанная (Беларусь)1кг,1.434,кг,1.0,2.45,3.51
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Морковь ранняя 1кг,0.762,кг,1.0,4.09,3.12
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Фасоль белая ""BOTANICA"" (в т/с) 425г",1.0,г,425.0,2.95,2.95
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Лук зеленый(свежий)70 г,1.0,г,70.0,2.59,2.59
edostavka,Check-000034.pdf,2025-06-26 23:54:52,"Хлеб""БОРОДИНСКИЙ ЛЮКС""(уп,нар)МХП4 0.4кг",1.0,кг,0.4,2.12,2.12
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Петрушка (свежая) 50 г,1.0,г,50.0,1.89,1.89
edostavka,Check-000034.pdf,2025-06-26 23:54:52,Лук репчатый красный 1кг,0.455,кг,1.0,2.97,1.35
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Бумага туал.""VEIRO""(Luxoria,3сл)8рул",2.0,л,,7.8,15.6
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Яйцо куриное""ДЕРЕВЕНС.ЯЙЦО""(С1,х10,карт)",4.0,шт,,3.53,14.12
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",4.0,л,1.0,3.04,12.16
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Апельсин 1кг,1.961,кг,1.0,5.99,11.75
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Сыр п/тв""ЧЕДДЕР РЕД""45%,1кг",0.435,кг,1.0,23.88,10.39
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Салат ""ГРИБЫ ШИИТАКЕ С МОРКОВЬЮ"" 150г",2.0,г,150.0,5.19,10.38
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Бекон с/к ""ОСТАНКИНО""(с/н, в/у) 180г",1.0,г,180.0,9.29,9.29
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Колбаса вареная 400г,2.0,г,400.0,4.58,9.16
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Сосиски""ТИГРЫ""(в/с,игаз)320г",2.0,г,320.0,4.24,8.48
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Лапша б/п""ДОШ.ЧАН РАМЕН""(припр/гов)120г",2.0,г,120.0,3.05,6.1
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Вафли""ВОСТОЧНЫЕ""(микс)210г",1.0,г,210.0,5.85,5.85
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Кетчуп томатный 500г,1.0,г,500.0,4.98,4.98
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Свекла ранняя (ФХ) 1кг,1.452,кг,1.0,3.41,4.95
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Лук репчатый 1кг,2.864,кг,1.0,1.65,4.73
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Сосиски""МОРТАДЕЛЛИЯ""(в/с,ц/б,иг)320г",1.0,г,320.0,4.72,4.72
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Молоко 2.5% 1л,1.597,л,1.0,2.89,4.62
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Мак.изд""PASTA ZARA"" (№80,в/с) 500г",1.0,г,500.0,4.61,4.61
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Морковь (урожай 2025) 1кг,1.173,кг,1.0,3.9,4.57
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Печенье""СЛОДЫЧ""(Мариэрта)430г",1.0,г,430.0,3.97,3.97
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Крупа рис.""БАБУШК.КУХНЯ""(Любим,круг)900г",1.0,г,900.0,3.71,3.71
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Лимон 1кг,0.393,кг,1.0,8.45,3.32
edostavka,Check-000035.pdf,2025-07-07 08:11:02,"Рис ""ЭКОЛАЙН GREEN"" (круглозерный) 790г",1.0,г,790.0,3.24,3.24
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Вода газированная 1.5л,1.437,л,1.5,1.69,2.43
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Печенье сахарное 250г,1.0,г,250.0,2.15,2.15
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Кефир 3.2% 1л,0.611,л,1.0,2.95,1.8
edostavka,Check-000035.pdf,2025-07-07 08:11:02,Лук репчатый (урожай 2025) 1 кг,0.486,кг,1.0,2.47,1.2
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Яйцо куриное""ДЕРЕВЕНС.ЯЙЦО""(С1,х10,карт)",4.0,шт,,3.53,14.12
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,3.1,12.4
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",4.0,л,1.0,3.04,12.16
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Рулет ц/б""ЭЛИТ.ЛЮКС""(к/в,вс,мп,игаз)480г",1.0,г,480.0,11.95,11.95
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Арахис""НИКИТИН""(жареный)200г",2.0,г,200.0,4.39,8.78
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Колбаски к/в""ОХОТН.""(в/с,ивак)260г",2.0,г,260.0,4.11,8.22
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Колбаса с/в""МИЛ.ЭКСТ""(экс,игаз,мб)180г",1.0,г,180.0,7.99,7.99
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Колбаса с/в""БИРОБИДЖАН""(экс,игаз,мб)180г",1.0,г,180.0,7.79,7.79
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Набор пирожных""ПРОФИТРОЛИ""(вар.сгущ)225г",1.0,г,225.0,7.25,7.25
edostavka,Check-000036.pdf,2025-07-15 23:18:33,Консервы горошек 425мл,1.966,л,0.425,3.44,6.76
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Сардельки""РИМСКИЕ""(в/с,цб,в/у)390г",1.0,г,390.0,6.62,6.62
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Лапша б/п""ДОШ.ЧАН РАМЕН""(припр/гов)120г",2.0,г,120.0,3.05,6.1
edostavka,Check-000036.pdf,2025-07-15 23:18:33,Куриное бедро 1кг,0.583,кг,1.0,9.49,5.53
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Сырок тв.гл.""МОЛ.СТРАНА""23%(ваниль)45г",5.0,г,45.0,1.05,5.25
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Салат ""ГРИБЫ ШИИТАКЕ С МОРКОВЬЮ"" 150г",1.0,г,150.0,5.19,5.19
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Печенье""ЛЮБЯТОВО""(возд.шокол)200г",1.0,г,200.0,5.05,5.05
edostavka,Check-000036.pdf,2025-07-15 23:18:33,Зелень (укроп/петрушка) 100г,2.0,г,100.0,2.49,4.98
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Мак.изд""PASTA ZARA"" (№61,в/с) 500г",1.0,г,500.0,4.61,4.61
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Мак.изд""PASTA ZARA"" (№46,в/с) 500г",1.0,г,500.0,4.6,4.6
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Мак.изд.""PASTA ZARA"" (№01,в/с) 500г",1.0,г,500.0,4.6,4.6
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Мак.изд""PASTA ZARA"" (№80,в/с) 500г",1.0,г,500.0,4.59,4.59
edostavka,Check-000036.pdf,2025-07-15 23:18:33,Апельсин 1кг,0.666,кг,1.0,6.56,4.37
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Печенье""ЛЮБЯТОВО""(шоколадное)228г",1.0,г,228.0,4.19,4.19
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Конс.мол.сгущ.""РОГАЧЕВЪ""8.5%(с/с)380г",1.0,г,380.0,3.99,3.99
edostavka,Check-000036.pdf,2025-07-15 23:18:33,Пирожное корзиночка 90г,2.0,г,90.0,1.95,3.9
edostavka,Check-000036.pdf,2025-07-15 23:18:33,Творог 5% 200г,2.0,г,200.0,1.95,3.9
edostavka,Check-000036.pdf,2025-07-15 23:18:33,Огурец колючий (ФХ) РБ 1кг,0.475,кг,1.0,5.35,2.54
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Сливки""РОГАЧЕВЪ""20% (питьев.стерил)0.2л",1.0,л,0.2,2.49,2.49
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Хлеб""БОРОДИНСКИЙ ЛЮКС""(уп,нар)МХП4 0.4кг",1.0,кг,0.4,2.12,2.12
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Вафли""СПАРТАК""(Черноморские,фл/п)87г",1.0,г,87.0,1.27,1.27
edostavka,Check-000036.pdf,2025-07-15 23:18:33,"Вафли""Спартак""черноморские(фл- пак),72г",1.0,г,72.0,1.08,1.08
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Хлебцы""DR.KORNER""(кукур- рис,карамель)90г",3.0,г,90.0,5.25,15.75
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Бумага туал.""PAPIA""(Балийск.цв,3сл)12рул",1.0,л,,14.99,14.99
edostavka,Check-000037.pdf,2025-07-24 19:34:15,Сливочное масло 72.5% 180г,3.0,г,180.0,4.85,14.55
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Вырезка св.""ЮБИЛЕЙНАЯ""(с/к)Слав 1кг",0.463,кг,1.0,29.25,13.54
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Йогурт""TEOS""2%(греческ,черника)250г",5.0,г,250.0,2.64,13.2
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,3.1,12.4
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",4.0,л,1.0,3.04,12.16
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Яйцо куриное""ДЕРЕВЕНС.ЯЙЦО""(С1,х10,карт)",3.0,шт,,3.17,9.51
edostavka,Check-000037.pdf,2025-07-24 19:34:15,Апельсин 1кг,1.237,кг,1.0,6.43,7.95
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Йогурт""TEOS""2%(греческ,клубник,стак)140г",4.0,г,140.0,1.66,6.64
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Салат""АЙСБЕРГ""1кг",0.756,кг,1.0,7.99,6.04
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Йогурт""TEOS""2%(греческ,злак/кл.льна)250г",2.0,г,250.0,2.64,5.28
edostavka,Check-000037.pdf,2025-07-24 19:34:15,"Печенье""ЛЮБЯТОВО""(возд.шокол)200г",1.0,г,200.0,5.01,5.01
